OrderDetailID,OrderID,ProductID,Quantity,Price
16146,396,4,4,443
16147,8720,39,3,239
16148,3128,27,3,735
16149,4583,31,1,873
16150,3529,51,4,413
16151,5742,84,3,481
16152,7146,42,3,514
16153,5694,63,2,26
16154,8263,88,2,106
16155,6662,81,2,645
16156,5119,30,3,998
16157,1811,7,2,603
16158,5711,54,1,813
16159,1976,97,2,481
16160,5258,59,2,446
16161,2753,68,2,89
16162,2464,72,1,290
16163,2192,66,4,498
16164,8070,29,1,217
16165,2878,59,2,410
16166,4842,34,1,450
16167,2370,53,4,61
16168,3731,81,3,960
16169,772,40,4,139
16170,7545,58,4,821
16171,6121,84,1,450
16172,5675,29,2,511
16173,3026,70,1,422
16174,6902,84,2,960
16175,6037,91,2,474
16176,1639,70,4,893
16177,9769,49,4,704
16178,7301,6,1,26
16179,7173,7,3,749
16180,2123,36,3,502
16181,4070,70,4,239
16182,8112,98,4,634
16183,8654,1,1,616
16184,9766,94,4,649
16185,9914,22,4,742
16186,3854,81,2,413
16187,7902,42,2,645
16188,6593,84,3,195
16189,7513,32,1,960
16190,4621,32,1,83
16191,2744,6,2,645
16192,68,6,2,422
16193,4795,72,3,649
16194,6383,11,1,217
16195,6239,29,2,422
16196,7698,33,4,604
16197,977,1,3,171
16198,3275,91,2,465
16199,8195,72,4,61
16200,3279,77,4,139
16201,569,37,4,210
16202,6022,37,4,960
16203,1349,93,4,169
16204,6943,26,1,53
16205,3594,41,3,502
16206,3,90,2,569
16207,7004,96,3,364
16208,5580,42,2,730
16209,3422,60,3,61
16210,787,88,3,67
16211,917,3,3,152
16212,9425,13,1,95
16213,1779,11,1,624
16214,331,57,1,742
16215,541,69,3,481
16216,8681,65,4,195
16217,4494,98,1,932
16218,6928,32,4,139
16219,3683,13,3,443
16220,1680,17,1,704
16221,5533,66,4,364
16222,8661,21,4,422
16223,841,85,4,446
16224,3450,70,4,739
16225,5087,54,3,41
16226,4157,94,4,232
16227,933,15,2,873
16228,2833,15,4,893
16229,3643,9,1,614
16230,9816,76,2,616
16231,3951,71,4,446
16232,7942,88,1,389
16233,800,21,2,799
16234,7455,9,4,223
16235,886,96,1,489
16236,3081,66,2,893
16237,7683,71,1,26
16238,4734,2,4,26
16239,2631,56,4,735
16240,3482,12,4,152
16241,9101,56,3,954
16242,9890,79,4,670
16243,299,99,1,422
16244,3745,51,1,670
16245,9892,70,3,489
16246,3274,59,2,634
16247,1860,71,1,232
16248,999,11,1,297
16249,8037,3,3,527
16250,5349,34,2,139
16251,5933,95,3,670
16252,8550,85,2,519
16253,7776,93,4,428
16254,9944,19,2,26
16255,9136,7,2,210
16256,41,11,4,471
16257,934,63,1,489
16258,7492,67,1,41
16259,4073,56,1,450
16260,1227,43,3,742
16261,1291,56,1,210
16262,6928,45,3,410
16263,9697,60,4,735
16264,9031,33,2,928
16265,8705,28,4,152
16266,2503,96,3,422
16267,3076,57,2,223
16268,6738,52,4,670
16269,4341,4,3,616
16270,2597,99,2,522
16271,1422,17,1,26
16272,1817,35,3,223
16273,1874,42,1,208
16274,3974,60,3,928
16275,7807,26,4,217
16276,8107,48,1,739
16277,5162,64,2,409
16278,3853,17,2,106
16279,2704,98,4,624
16280,554,72,3,835
16281,9921,73,1,569
16282,2693,7,3,799
16283,5152,65,4,446
16284,2346,52,1,481
16285,382,41,2,433
16286,608,16,3,481
16287,9495,66,1,873
16288,2278,72,3,26
16289,8132,86,1,954
16290,1350,56,1,272
16291,4827,27,4,670
16292,6125,18,3,730
16293,5395,63,4,202
16294,5548,80,4,61
16295,6647,26,1,763
16296,1830,22,3,489
16297,2988,58,1,489
16298,4486,1,1,446
16299,4064,96,2,527
16300,9712,46,4,489
16301,3664,86,2,152
16302,3838,27,3,800
16303,2465,44,1,67
16304,3840,33,3,232
16305,578,94,2,616
16306,2043,83,2,893
16307,2923,33,2,910
16308,8803,54,2,451
16309,3356,25,1,409
16310,171,6,2,813
16311,8720,48,4,410
16312,9305,93,4,522
16313,4455,60,4,61
16314,9433,62,2,297
16315,3709,15,2,673
16316,4469,76,4,254
16317,8679,59,4,554
16318,5485,38,4,83
16319,8598,15,2,980
16320,7214,31,2,511
16321,3360,65,1,422
16322,8919,20,3,422
16323,339,29,4,217
16324,9114,75,3,614
16325,4188,73,1,616
16326,7106,16,3,604
16327,5713,80,2,604
16328,6845,33,2,83
16329,686,55,1,910
16330,9757,19,4,835
16331,3826,89,4,165
16332,2703,50,2,489
16333,3772,34,4,223
16334,2258,64,2,837
16335,7324,24,1,763
16336,6313,32,4,26
16337,1839,3,1,960
16338,9516,13,1,169
16339,2682,94,4,450
16340,4971,87,1,61
16341,20,94,1,511
16342,4329,12,4,83
16343,793,62,2,777
16344,7223,45,2,514
16345,3290,24,3,217
16346,2475,24,3,616
16347,1973,94,1,451
16348,4821,81,2,26
16349,1714,15,1,777
16350,909,100,4,624
16351,1201,50,3,208
16352,3553,88,2,30
16353,7292,96,1,800
16354,2908,88,4,821
16355,2679,67,1,95
16356,4302,45,4,511
16357,2644,65,1,603
16358,8036,20,3,569
16359,4116,21,2,603
16360,2120,12,2,67
16361,7763,100,2,730
16362,3361,85,2,835
16363,8435,83,2,614
16364,430,19,3,742
16365,6431,2,4,139
16366,248,33,2,297
16367,4883,37,1,91
16368,8510,10,1,813
16369,5036,32,4,511
16370,717,94,2,413
16371,6822,81,2,777
16372,5937,30,4,739
16373,3339,14,3,89
16374,283,5,4,704
16375,5056,36,3,364
16376,9409,77,2,223
16377,2575,58,3,198
16378,3329,80,3,422
16379,7699,13,3,910
16380,5304,93,1,519
16381,1826,88,1,835
16382,3648,18,2,670
16383,7946,8,2,514
16384,6332,69,4,239
16385,5799,48,4,616
16386,5869,78,2,290
16387,1090,3,1,821
16388,288,70,2,960
16389,9267,17,3,83
16390,5689,51,1,202
16391,2132,57,1,290
16392,5308,43,4,217
16393,2231,42,1,730
16394,9990,29,4,165
16395,2385,86,3,522
16396,4214,98,1,554
16397,4447,55,3,254
16398,210,70,4,603
16399,5353,43,3,511
16400,4220,60,3,95
16401,7147,41,2,451
16402,590,91,3,422
16403,8325,49,3,511
16404,3840,78,4,446
16405,5121,84,4,389
16406,8532,27,1,569
16407,7554,3,2,980
16408,3307,81,2,821
16409,8174,68,4,489
16410,1637,42,4,465
16411,9994,77,2,474
16412,3319,54,2,152
16413,4933,1,3,673
16414,1466,21,1,800
16415,4888,67,3,89
16416,8667,47,2,26
16417,2360,89,4,413
16418,3450,59,4,704
16419,2276,1,2,800
16420,2001,14,4,89
16421,8972,98,1,511
16422,7509,40,1,446
16423,3530,67,3,670
16424,9278,9,3,106
16425,6649,69,4,604
16426,1472,25,4,540
16427,9203,64,3,634
16428,5977,60,2,254
16429,5788,33,3,998
16430,4954,5,2,527
16431,6541,76,1,777
16432,7763,52,4,41
16433,7266,75,3,53
16434,2921,33,3,873
16435,2970,16,2,540
16436,108,3,4,217
16437,1382,5,4,739
16438,3422,62,3,742
16439,6790,19,2,272
16440,6737,11,2,297
16441,9883,85,1,670
16442,4840,73,3,471
16443,2529,18,4,91
16444,7157,12,2,223
16445,6842,43,4,980
16446,5972,87,3,540
16447,7871,50,1,893
16448,2081,40,3,998
16449,5732,77,2,932
16450,1576,35,4,91
16451,9466,57,4,763
16452,8751,56,3,813
16453,3967,28,2,106
16454,2183,62,2,171
16455,6586,99,4,540
16456,526,87,1,569
16457,9842,15,3,749
16458,3794,8,4,519
16459,5467,15,3,998
16460,4518,65,4,171
16461,3072,35,2,217
16462,147,58,1,893
16463,5783,76,2,569
16464,3696,9,1,171
16465,7881,39,3,749
16466,3356,97,2,409
16467,1876,21,2,465
16468,1872,95,4,450
16469,8720,60,4,960
16470,8319,94,2,960
16471,6430,43,4,422
16472,3621,63,3,422
16473,8357,42,3,799
16474,7357,83,1,540
16475,5128,34,1,290
16476,5848,17,4,569
16477,686,98,4,195
16478,6666,65,3,446
16479,2773,25,4,649
16480,1086,99,2,202
16481,1971,58,3,554
16482,3629,10,1,749
16483,1225,97,3,83
16484,9832,78,4,409
16485,1837,6,4,527
16486,5717,50,1,763
16487,8890,20,3,451
16488,1267,46,1,53
16489,225,76,3,450
16490,2161,91,3,195
16491,200,11,4,210
16492,1839,79,3,428
16493,8086,28,3,198
16494,1320,2,2,569
16495,2691,64,4,139
16496,5401,14,3,522
16497,6268,69,3,763
16498,6923,74,4,30
16499,1118,78,2,465
16500,2251,82,1,239
16501,6882,98,3,735
16502,7043,81,3,910
16503,8314,28,3,427
16504,2669,38,1,514
16505,7444,95,1,471
16506,3320,33,4,554
16507,4500,100,1,634
16508,1843,54,1,254
16509,9682,60,4,426
16510,3298,4,3,928
16511,5152,54,1,514
16512,9928,87,4,569
16513,2218,21,4,893
16514,4048,25,1,799
16515,7079,51,1,450
16516,8316,15,3,739
16517,4316,78,2,777
16518,4799,13,4,670
16519,4925,61,3,616
16520,2949,97,4,297
16521,6338,21,2,704
16522,7725,44,4,272
16523,8323,61,2,446
16524,6539,24,2,217
16525,4902,89,2,410
16526,6051,35,1,30
16527,2310,23,1,427
16528,3398,68,4,446
16529,9896,55,4,465
16530,6911,21,4,837
16531,1059,24,4,932
16532,4493,90,2,837
16533,5846,61,1,614
16534,7761,89,3,171
16535,4046,8,3,41
16536,867,70,1,217
16537,7991,100,3,603
16538,683,62,2,254
16539,2562,98,2,742
16540,9261,3,4,569
16541,5808,16,1,41
16542,1086,6,4,364
16543,934,21,2,514
16544,2748,3,2,61
16545,1775,65,4,451
16546,9292,71,1,443
16547,9189,24,1,554
16548,3817,20,2,474
16549,5973,34,3,232
16550,5938,46,1,735
16551,6341,72,1,735
16552,9505,89,1,451
16553,9442,38,1,813
16554,3296,28,4,527
16555,7747,37,3,165
16556,3052,61,3,837
16557,1578,25,4,604
16558,3827,76,1,165
16559,1068,43,1,223
16560,4036,20,2,569
16561,2489,82,1,450
16562,1720,33,1,742
16563,4468,33,2,426
16564,2418,39,3,514
16565,6712,12,4,511
16566,3879,78,4,763
16567,5800,20,4,893
16568,5415,18,2,426
16569,620,74,4,735
16570,2115,17,1,603
16571,5861,5,3,165
16572,2654,64,1,208
16573,9537,28,4,409
16574,3587,33,3,290
16575,1407,38,2,95
16576,2790,85,2,26
16577,4133,39,4,471
16578,1012,92,1,511
16579,9611,65,1,910
16580,9043,3,2,446
16581,1755,77,4,290
16582,7832,26,1,446
16583,65,70,3,474
16584,8531,89,2,61
16585,5492,35,2,422
16586,5754,19,4,409
16587,3402,50,2,835
16588,9376,35,2,474
16589,5822,86,4,41
16590,3685,11,4,53
16591,7972,89,3,511
16592,2626,26,4,152
16593,3854,10,2,502
16594,7214,46,1,165
16595,1853,28,4,410
16596,7569,83,3,481
16597,5659,19,3,673
16598,2942,36,3,446
16599,7709,18,1,569
16600,5553,26,1,433
16601,1049,49,1,980
16602,1368,55,2,821
16603,1700,8,4,932
16604,8912,5,3,704
16605,3146,72,1,873
16606,6201,30,3,481
16607,91,8,2,893
16608,194,36,3,443
16609,6538,74,3,61
16610,4296,27,2,389
16611,1819,15,3,171
16612,8238,84,1,763
16613,4927,38,1,41
16614,1237,82,1,910
16615,7005,39,4,932
16616,4254,76,3,198
16617,3756,43,2,409
16618,6608,82,2,998
16619,1281,35,4,198
16620,7085,51,4,474
16621,5679,38,1,364
16622,9949,91,2,272
16623,2282,72,4,489
16624,7326,35,4,777
16625,7574,52,1,704
16626,8207,96,3,649
16627,6740,9,3,749
16628,5798,44,3,409
16629,5143,8,3,673
16630,927,72,4,471
16631,697,1,2,217
16632,1233,25,3,489
16633,4131,71,4,30
16634,7874,32,1,41
16635,1263,62,1,272
16636,181,10,4,670
16637,7368,100,2,83
16638,8373,86,1,474
16639,9912,17,1,873
16640,5715,11,2,389
16641,9662,47,2,910
16642,5057,56,2,471
16643,653,41,2,195
16644,9533,16,4,960
16645,3251,25,2,569
16646,5245,30,1,511
16647,2992,76,2,704
16648,2120,41,3,735
16649,5448,61,2,873
16650,3960,49,2,389
16651,8088,90,3,519
16652,6230,90,4,208
16653,669,76,3,603
16654,2377,42,3,481
16655,8288,63,4,763
16656,3284,95,3,422
16657,6825,26,4,554
16658,6875,38,2,960
16659,6807,28,3,514
16660,6418,70,4,928
16661,8948,1,1,481
16662,2716,66,1,30
16663,7540,91,2,139
16664,9706,42,3,604
16665,2133,8,4,670
16666,2700,50,3,527
16667,7909,10,1,89
16668,4696,73,3,522
16669,2547,52,3,91
16670,999,11,4,498
16671,7649,4,4,67
16672,3315,30,1,198
16673,9825,37,3,519
16674,2064,91,1,893
16675,5888,17,4,83
16676,5609,9,4,433
16677,6325,6,2,960
16678,9052,93,3,749
16679,5511,69,2,422
16680,8482,49,4,730
16681,516,1,1,489
16682,3190,18,2,290
16683,9242,14,1,290
16684,8340,12,2,89
16685,2935,68,4,427
16686,8627,72,4,53
16687,4813,70,2,481
16688,1123,60,3,290
16689,8968,84,1,53
16690,5120,87,4,471
16691,286,81,3,481
16692,3679,65,1,450
16693,8253,53,2,554
16694,7192,39,2,290
16695,9809,49,1,169
16696,1250,78,4,511
16697,4715,2,1,835
16698,6179,16,1,474
16699,4047,48,1,422
16700,3261,45,3,673
16701,4555,26,1,426
16702,6984,11,1,980
16703,4879,55,4,910
16704,8484,97,1,749
16705,3194,13,2,426
16706,6455,27,4,61
16707,3749,62,3,41
16708,574,12,4,932
16709,832,63,4,202
16710,4007,3,2,410
16711,354,4,1,422
16712,2763,15,4,410
16713,7158,92,4,873
16714,780,47,3,239
16715,4096,78,2,41
16716,809,24,4,210
16717,3181,41,3,799
16718,6915,70,4,800
16719,6742,75,2,217
16720,3353,93,1,426
16721,2564,16,1,735
16722,7098,77,4,272
16723,4574,75,1,223
16724,5711,98,4,165
16725,7411,82,4,433
16726,452,57,3,928
16727,2832,41,1,443
16728,2553,47,1,527
16729,1708,46,4,254
16730,6895,74,4,511
16731,7233,62,2,527
16732,9230,36,4,53
16733,4827,30,1,498
16734,8318,15,3,106
16735,6928,18,4,704
16736,1457,29,3,511
16737,4299,58,4,171
16738,7703,93,4,749
16739,4596,22,4,910
16740,5436,55,4,471
16741,8415,23,4,489
16742,3732,93,4,217
16743,5597,44,2,739
16744,5450,70,1,481
16745,7227,60,2,777
16746,2207,88,1,61
16747,644,5,2,413
16748,1727,87,2,89
16749,7532,34,1,634
16750,3940,12,4,763
16751,7799,75,2,616
16752,7470,67,4,465
16753,6364,88,4,139
16754,6310,93,1,446
16755,4035,41,4,53
16756,2205,95,2,616
16757,3832,8,4,202
16758,7515,2,2,139
16759,3065,93,3,89
16760,189,58,3,451
16761,8643,37,3,474
16762,8158,80,2,673
16763,5202,60,1,61
16764,9992,41,2,91
16765,3798,72,3,83
16766,8280,36,2,704
16767,7491,78,1,426
16768,3453,76,2,446
16769,1806,91,4,489
16770,7515,19,2,519
16771,1470,51,4,272
16772,5562,54,2,604
16773,8610,77,1,873
16774,2847,29,1,799
16775,8667,67,3,428
16776,4141,8,1,645
16777,8311,61,2,152
16778,5615,56,4,704
16779,1215,78,1,554
16780,2034,7,3,519
16781,9612,68,1,527
16782,5039,21,3,297
16783,7931,45,4,837
16784,126,12,1,451
16785,6189,95,2,624
16786,5305,73,2,821
16787,3583,7,2,749
16788,7370,45,1,297
16789,3997,35,4,106
16790,4841,40,2,208
16791,4285,11,2,426
16792,5206,42,1,210
16793,8822,2,3,169
16794,2219,34,3,446
16795,8879,54,2,739
16796,7962,99,2,232
16797,8657,80,4,749
16798,4225,51,3,799
16799,3807,32,2,554
16800,2586,79,4,61
16801,7744,74,3,152
16802,1726,12,2,893
16803,4594,13,4,670
16804,8053,30,2,873
16805,6521,86,2,106
16806,262,71,1,522
16807,1785,80,3,422
16808,3182,45,4,569
16809,5802,97,1,498
16810,6942,87,2,426
16811,610,97,3,569
16812,2773,70,1,83
16813,9888,46,3,489
16814,8555,32,4,53
16815,3503,83,4,670
16816,9733,36,2,83
16817,8055,30,2,873
16818,9764,3,2,232
16819,4734,37,1,465
16820,246,82,2,171
16821,2912,98,2,422
16822,1289,80,3,41
16823,5229,4,2,139
16824,8355,68,4,254
16825,921,43,4,670
16826,9774,7,1,730
16827,9085,82,4,91
16828,1129,43,3,217
16829,61,37,2,616
16830,6046,99,4,410
16831,5863,66,1,389
16832,3896,46,3,195
16833,3895,69,4,471
16834,5730,3,4,893
16835,1672,35,2,165
16836,9146,15,4,821
16837,5480,80,4,837
16838,5454,27,1,451
16839,1911,76,3,83
16840,3335,69,2,30
16841,8138,53,1,202
16842,8980,67,2,410
16843,2878,75,3,928
16844,8796,39,2,67
16845,7069,6,1,451
16846,4550,14,4,428
16847,4713,87,4,735
16848,3459,4,4,217
16849,5285,16,2,83
16850,4625,7,1,217
16851,1697,27,4,522
16852,4618,67,3,89
16853,6693,3,4,928
16854,6271,32,4,427
16855,5883,48,2,742
16856,8558,68,2,61
16857,6202,10,4,514
16858,3760,1,1,471
16859,7039,18,3,53
16860,1390,94,2,91
16861,7050,28,1,422
16862,4320,43,4,742
16863,3673,80,1,364
16864,9061,22,1,450
16865,3727,64,2,673
16866,5098,30,3,450
16867,9243,41,3,83
16868,5274,39,2,217
16869,2473,74,3,670
16870,2409,25,2,474
16871,1675,11,1,198
16872,4187,87,4,210
16873,5643,22,1,514
16874,3612,20,2,239
16875,3038,5,2,514
16876,9143,22,1,198
16877,3748,81,1,83
16878,5193,18,4,471
16879,8895,79,1,763
16880,5427,94,3,465
16881,5325,76,3,730
16882,6724,2,4,634
16883,1290,3,2,139
16884,5498,44,2,290
16885,3967,78,2,389
16886,4850,36,1,139
16887,9131,37,2,813
16888,7825,78,1,649
16889,9883,23,4,502
16890,1302,53,2,428
16891,5921,79,1,474
16892,3546,62,3,53
16893,1279,71,1,634
16894,7078,58,1,540
16895,8549,33,3,514
16896,8315,57,4,960
16897,8506,49,2,742
16898,2319,38,3,91
16899,5302,76,1,730
16900,8832,51,2,474
16901,3151,58,2,893
16902,6202,24,2,471
16903,6069,78,1,152
16904,3578,42,4,474
16905,5917,71,2,210
16906,9633,20,4,998
16907,8750,93,2,670
16908,6864,44,3,519
16909,4094,54,3,980
16910,866,47,2,89
16911,8277,7,2,489
16912,519,5,4,800
16913,2540,100,3,61
16914,3357,97,3,139
16915,5169,52,4,502
16916,4935,77,2,446
16917,2894,32,1,835
16918,7000,27,1,106
16919,7603,50,4,604
16920,6024,66,3,139
16921,1404,77,1,272
16922,7263,38,1,61
16923,5071,56,4,489
16924,527,63,1,616
16925,3763,30,4,422
16926,5154,46,1,649
16927,5878,70,4,446
16928,7382,67,4,433
16929,7180,51,1,673
16930,3757,94,2,446
16931,4767,59,2,489
16932,3894,83,1,210
16933,9456,59,3,426
16934,7240,50,1,489
16935,9020,80,3,474
16936,284,68,1,217
16937,3989,52,2,835
16938,7627,45,2,67
16939,5591,9,4,569
16940,4330,64,3,198
16941,8525,8,3,290
16942,4139,49,4,217
16943,9627,55,3,61
16944,791,90,1,481
16945,4851,9,1,730
16946,2283,12,3,389
16947,3366,92,3,489
16948,2300,69,3,422
16949,4137,80,2,210
16950,1324,19,4,813
16951,4881,87,4,450
16952,7959,8,1,297
16953,281,18,3,519
16954,3590,26,2,89
16955,2506,43,4,433
16956,4584,26,3,749
16957,9038,79,2,514
16958,407,14,3,410
16959,1299,7,4,645
16960,6069,89,2,474
16961,5023,2,2,202
16962,8679,48,2,223
16963,806,70,1,634
16964,9619,73,1,489
16965,3457,56,2,616
16966,9593,21,4,511
16967,6714,75,4,604
16968,8529,7,4,873
16969,4706,96,1,837
16970,8929,40,4,446
16971,7084,27,3,893
16972,251,77,1,730
16973,5477,2,3,290
16974,2264,13,2,481
16975,2480,4,4,61
16976,3789,68,3,704
16977,8730,26,3,195
16978,5164,87,3,217
16979,5993,20,1,670
16980,6048,94,4,614
16981,8267,89,3,980
16982,852,57,4,364
16983,3257,27,3,735
16984,8244,64,1,152
16985,7074,20,2,749
16986,9917,80,4,61
16987,1086,4,4,498
16988,983,73,3,364
16989,2380,71,4,634
16990,5991,47,3,799
16991,2207,20,1,777
16992,6557,41,2,673
16993,4383,61,3,604
16994,4620,96,4,171
16995,7971,65,2,837
16996,9194,73,4,364
16997,2361,40,3,67
16998,8219,83,2,410
16999,9694,40,3,624
17000,8100,100,4,106
17001,9582,98,1,171
17002,6552,54,1,777
17003,1100,98,1,139
17004,4171,23,4,624
17005,4355,65,4,471
17006,1539,36,1,649
17007,6429,56,2,208
17008,3488,87,2,670
17009,9638,64,4,427
17010,4837,93,2,217
17011,5781,87,2,998
17012,7918,47,1,511
17013,9769,87,3,83
17014,3644,42,2,195
17015,9147,27,3,645
17016,4554,91,1,569
17017,8375,91,2,813
17018,2307,23,2,67
17019,7804,87,2,821
17020,4080,85,3,498
17021,7030,71,1,569
17022,270,85,3,554
17023,4909,45,4,511
17024,8813,84,1,502
17025,2399,32,3,821
17026,9955,39,4,511
17027,5308,54,2,624
17028,2550,44,2,208
17029,5297,64,2,954
17030,7606,70,2,290
17031,838,82,1,777
17032,1781,6,3,409
17033,180,8,1,471
17034,9750,66,3,465
17035,6769,40,1,217
17036,1477,63,2,89
17037,7870,84,2,364
17038,7456,42,2,704
17039,465,77,3,217
17040,9291,72,4,893
17041,8294,90,1,428
17042,511,62,1,446
17043,6435,74,2,422
17044,6034,73,2,498
17045,1572,92,4,83
17046,7827,7,3,649
17047,5785,1,1,208
17048,4526,97,3,217
17049,1145,43,4,604
17050,6376,13,2,171
17051,7775,98,3,603
17052,7191,11,1,489
17053,462,93,4,451
17054,7095,91,3,873
17055,4824,35,3,835
17056,8391,38,4,217
17057,6281,89,3,95
17058,8213,45,3,527
17059,8352,51,3,519
17060,2370,15,2,410
17061,300,59,4,232
17062,2507,66,4,481
17063,9552,14,1,471
17064,2715,14,4,604
17065,9697,41,2,89
17066,9575,24,2,474
17067,9928,5,3,569
17068,2067,34,1,603
17069,9765,32,1,26
17070,5818,92,4,489
17071,9655,46,2,603
17072,2136,77,4,489
17073,5281,16,2,604
17074,9137,85,1,139
17075,3377,22,3,471
17076,8586,87,2,413
17077,352,32,2,540
17078,6978,76,4,704
17079,6215,41,1,502
17080,984,22,4,777
17081,3907,53,3,554
17082,7927,23,4,413
17083,39,35,3,471
17084,9316,89,3,603
17085,9691,43,3,928
17086,513,62,3,297
17087,3758,45,4,67
17088,4772,94,1,171
17089,2016,57,2,409
17090,7131,94,4,165
17091,6828,67,2,799
17092,9759,55,3,502
17093,8814,31,1,540
17094,4794,100,2,471
17095,1077,54,1,604
17096,6617,36,4,67
17097,9831,35,3,413
17098,4297,14,4,217
17099,2296,22,3,217
17100,9650,15,2,614
17101,6917,87,3,511
17102,913,72,4,217
17103,3718,50,3,364
17104,7773,24,4,498
17105,9722,42,1,389
17106,2429,40,4,511
17107,3005,49,2,835
17108,9073,97,4,569
17109,7349,71,4,169
17110,317,100,3,165
17111,4755,9,4,614
17112,672,98,1,616
17113,7004,43,2,232
17114,8003,62,4,450
17115,7746,20,4,704
17116,4626,19,3,498
17117,753,96,2,61
17118,9824,21,3,83
17119,6062,90,3,673
17120,8752,9,3,634
17121,9456,100,1,910
17122,2270,61,1,837
17123,4838,34,1,83
17124,1691,70,3,422
17125,3646,33,4,254
17126,358,79,4,169
17127,1358,82,3,893
17128,833,87,2,670
17129,7476,59,4,511
17130,1,71,1,451
17131,7090,14,3,290
17132,2600,78,2,217
17133,584,53,4,673
17134,8337,54,1,208
17135,6635,84,4,489
17136,6636,98,3,502
17137,2765,94,1,169
17138,926,44,2,569
17139,7885,29,3,960
17140,4931,7,4,763
17141,3875,94,4,446
17142,2872,94,2,634
17143,5006,46,2,569
17144,9773,90,3,893
17145,8481,69,2,465
17146,9112,89,3,777
17147,5829,94,2,67
17148,953,34,2,61
17149,9055,46,2,26
17150,4068,19,2,239
17151,823,30,4,813
17152,9054,8,3,91
17153,2198,86,4,413
17154,7893,94,4,106
17155,8809,18,3,739
17156,2444,87,3,61
17157,8673,60,2,152
17158,5648,88,4,800
17159,168,44,2,777
17160,5293,52,1,799
17161,1727,80,1,489
17162,7859,8,1,932
17163,2285,13,1,519
17164,9226,42,3,171
17165,5334,78,2,742
17166,3015,20,1,873
17167,2901,96,3,932
17168,7398,35,4,735
17169,5078,72,2,83
17170,1609,66,3,30
17171,3796,100,1,481
17172,13,87,2,569
17173,6208,49,1,446
17174,3699,66,2,813
17175,566,92,1,800
17176,2873,69,4,451
17177,6674,89,4,489
17178,5657,1,2,61
17179,4789,51,4,165
17180,1626,86,1,489
17181,2135,71,4,821
17182,7665,54,1,527
17183,3498,87,4,433
17184,1080,88,2,450
17185,2849,26,1,202
17186,2777,78,3,649
17187,610,95,2,569
17188,3943,91,1,210
17189,1349,22,2,422
17190,7709,49,3,465
17191,2364,46,4,502
17192,2011,100,3,413
17193,2981,17,4,223
17194,9717,94,4,443
17195,5785,60,3,61
17196,1708,85,3,89
17197,2466,8,3,171
17198,6156,61,3,673
17199,349,61,1,239
17200,8743,2,3,799
17201,9875,48,2,451
17202,29,46,4,171
17203,5477,61,4,489
17204,755,6,2,603
17205,9442,13,3,422
17206,7902,29,4,471
17207,1801,63,1,821
17208,4610,99,1,704
17209,6690,94,4,217
17210,277,46,4,502
17211,9555,34,4,202
17212,2385,84,2,910
17213,440,15,1,649
17214,1413,74,3,53
17215,7080,24,2,821
17216,5204,82,1,645
17217,5084,3,3,223
17218,7359,28,3,422
17219,9120,50,4,232
17220,301,76,4,443
17221,1363,97,2,873
17222,8924,16,1,446
17223,2519,49,3,742
17224,1057,42,2,670
17225,4562,3,2,835
17226,6783,33,2,91
17227,4581,88,2,616
17228,676,1,3,624
17229,8556,51,1,800
17230,7898,78,2,502
17231,4964,9,4,198
17232,2411,99,3,67
17233,6170,16,3,799
17234,8839,73,4,239
17235,6991,76,4,217
17236,9297,31,3,451
17237,9145,49,4,106
17238,1744,6,1,106
17239,7792,30,1,106
17240,2941,45,1,30
17241,7808,100,1,202
17242,4430,89,1,428
17243,9199,29,4,422
17244,2122,52,4,208
17245,7618,29,2,83
17246,8929,86,1,465
17247,9513,68,4,873
17248,4182,73,2,502
17249,4930,85,2,297
17250,9920,11,4,195
17251,2548,77,3,426
17252,2171,20,4,670
17253,7597,74,2,202
17254,3614,57,4,489
17255,4006,87,2,426
17256,4263,96,1,873
17257,1683,88,1,511
17258,9982,44,1,232
17259,401,11,4,106
17260,8783,33,1,604
17261,3013,91,1,364
17262,1515,59,2,202
17263,772,87,3,514
17264,9891,68,4,202
17265,6609,49,1,616
17266,5717,15,4,208
17267,9838,3,1,893
17268,5562,67,4,272
17269,9622,89,1,409
17270,3108,86,2,95
17271,7014,11,2,813
17272,3977,75,3,670
17273,3438,55,1,910
17274,313,8,2,169
17275,874,37,1,290
17276,7118,28,2,272
17277,8282,20,2,519
17278,9860,22,1,634
17279,2355,58,2,502
17280,6055,46,4,474
17281,596,75,4,217
17282,8298,23,1,742
17283,7860,98,3,139
17284,2251,34,4,446
17285,5431,50,1,89
17286,1644,47,1,835
17287,5151,88,3,217
17288,4146,49,3,465
17289,778,3,4,217
17290,4009,30,4,704
17291,8049,23,1,217
17292,3248,65,4,106
17293,2709,18,4,540
17294,470,52,4,471
17295,5144,67,2,603
17296,5066,88,1,540
17297,9879,25,3,139
17298,6096,2,4,139
17299,9541,58,1,980
17300,6180,86,3,210
17301,9113,73,2,634
17302,2280,54,1,61
17303,8890,16,4,474
17304,3674,63,2,208
17305,1346,43,3,980
17306,7967,44,1,928
17307,6504,16,3,41
17308,2988,79,3,527
17309,1197,7,4,498
17310,466,27,4,83
17311,5810,18,1,202
17312,4295,7,4,165
17313,3911,86,2,614
17314,1016,62,1,893
17315,4438,61,4,171
17316,3155,62,3,165
17317,4958,62,4,451
17318,9353,13,4,389
17319,163,59,4,217
