OrderID,CustomerID,OrderDate,TotalAmount
5739,4749,2023-08-28 02:00:00,3457
5740,182,2023-08-28 03:00:00,2851
5741,6146,2023-08-28 04:00:00,4737
5742,3242,2023-08-28 05:00:00,2301
5743,9169,2023-08-28 06:00:00,4938
5744,2924,2023-08-28 07:00:00,2244
5745,1446,2023-08-28 08:00:00,658
5746,7140,2023-08-28 09:00:00,2659
5747,1309,2023-08-28 10:00:00,71
5748,8572,2023-08-28 11:00:00,4932
5749,1856,2023-08-28 12:00:00,1491
5750,8748,2023-08-28 13:00:00,349
5751,4668,2023-08-28 14:00:00,3685
5752,9415,2023-08-28 15:00:00,804
5753,109,2023-08-28 16:00:00,315
5754,8257,2023-08-28 17:00:00,365
5755,6035,2023-08-28 18:00:00,2221
5756,7853,2023-08-28 19:00:00,2299
5757,9625,2023-08-28 20:00:00,2399
5758,5721,2023-08-28 21:00:00,1525
5759,3928,2023-08-28 22:00:00,3894
5760,2498,2023-08-28 23:00:00,4494
5761,2977,2023-08-29 00:00:00,3467
5762,741,2023-08-29 01:00:00,2014
5763,471,2023-08-29 02:00:00,587
5764,1666,2023-08-29 03:00:00,3976
5765,3991,2023-08-29 04:00:00,49
5766,8302,2023-08-29 05:00:00,3520
5767,4390,2023-08-29 06:00:00,3678
5768,2263,2023-08-29 07:00:00,2561
5769,960,2023-08-29 08:00:00,2631
5770,1560,2023-08-29 09:00:00,3287
5771,9309,2023-08-29 10:00:00,3914
5772,681,2023-08-29 11:00:00,3229
5773,9244,2023-08-29 12:00:00,713
5774,3774,2023-08-29 13:00:00,2062
5775,4992,2023-08-29 14:00:00,3893
5776,1951,2023-08-29 15:00:00,4786
5777,4695,2023-08-29 16:00:00,2771
5778,7058,2023-08-29 17:00:00,1523
5779,4763,2023-08-29 18:00:00,197
5780,2068,2023-08-29 19:00:00,2803
5781,8149,2023-08-29 20:00:00,2739
5782,9564,2023-08-29 21:00:00,1764
5783,7357,2023-08-29 22:00:00,1013
5784,6509,2023-08-29 23:00:00,4918
5785,1993,2023-08-30 00:00:00,3340
5786,3232,2023-08-30 01:00:00,3066
5787,2514,2023-08-30 02:00:00,2408
5788,1862,2023-08-30 03:00:00,4915
5789,5946,2023-08-30 04:00:00,2019
5790,9414,2023-08-30 05:00:00,554
5791,5329,2023-08-30 06:00:00,3049
5792,2314,2023-08-30 07:00:00,754
5793,770,2023-08-30 08:00:00,3257
5794,7137,2023-08-30 09:00:00,969
5795,3563,2023-08-30 10:00:00,567
5796,9625,2023-08-30 11:00:00,331
5797,1360,2023-08-30 12:00:00,988
5798,1257,2023-08-30 13:00:00,2294
5799,7884,2023-08-30 14:00:00,1102
5800,8265,2023-08-30 15:00:00,2836
5801,5121,2023-08-30 16:00:00,740
5802,9375,2023-08-30 17:00:00,4364
5803,5629,2023-08-30 18:00:00,2029
5804,8675,2023-08-30 19:00:00,2328
5805,9432,2023-08-30 20:00:00,1446
5806,2243,2023-08-30 21:00:00,4173
5807,8595,2023-08-30 22:00:00,3148
5808,6148,2023-08-30 23:00:00,3773
5809,765,2023-08-31 00:00:00,92
5810,7964,2023-08-31 01:00:00,4100
5811,1836,2023-08-31 02:00:00,4168
5812,8996,2023-08-31 03:00:00,2636
5813,6069,2023-08-31 04:00:00,4218
5814,3003,2023-08-31 05:00:00,1155
5815,7127,2023-08-31 06:00:00,838
5816,2820,2023-08-31 07:00:00,937
5817,3125,2023-08-31 08:00:00,1550
5818,3196,2023-08-31 09:00:00,4485
5819,8502,2023-08-31 10:00:00,1069
5820,6996,2023-08-31 11:00:00,44
5821,6842,2023-08-31 12:00:00,4952
5822,6157,2023-08-31 13:00:00,947
5823,2257,2023-08-31 14:00:00,3612
5824,435,2023-08-31 15:00:00,1865
5825,8079,2023-08-31 16:00:00,3879
5826,6020,2023-08-31 17:00:00,2519
5827,850,2023-08-31 18:00:00,4822
5828,8299,2023-08-31 19:00:00,4798
5829,2672,2023-08-31 20:00:00,1947
5830,8312,2023-08-31 21:00:00,705
5831,6211,2023-08-31 22:00:00,2034
5832,8145,2023-08-31 23:00:00,1701
5833,5817,2023-09-01 00:00:00,158
5834,5789,2023-09-01 01:00:00,517
5835,2162,2023-09-01 02:00:00,2908
5836,3717,2023-09-01 03:00:00,1068
5837,8952,2023-09-01 04:00:00,425
5838,1647,2023-09-01 05:00:00,1770
5839,8424,2023-09-01 06:00:00,2513
5840,9787,2023-09-01 07:00:00,2744
5841,562,2023-09-01 08:00:00,1636
5842,6460,2023-09-01 09:00:00,2887
5843,1807,2023-09-01 10:00:00,1120
5844,876,2023-09-01 11:00:00,3415
5845,6515,2023-09-01 12:00:00,499
5846,9831,2023-09-01 13:00:00,4399
5847,9185,2023-09-01 14:00:00,1729
5848,3736,2023-09-01 15:00:00,3259
5849,9749,2023-09-01 16:00:00,3554
5850,4354,2023-09-01 17:00:00,4212
5851,2477,2023-09-01 18:00:00,472
5852,7762,2023-09-01 19:00:00,4508
5853,677,2023-09-01 20:00:00,1933
5854,6807,2023-09-01 21:00:00,1389
5855,3757,2023-09-01 22:00:00,2453
5856,8617,2023-09-01 23:00:00,550
5857,1601,2023-09-02 00:00:00,1963
5858,5882,2023-09-02 01:00:00,2517
5859,1341,2023-09-02 02:00:00,1571
5860,8822,2023-09-02 03:00:00,424
5861,3009,2023-09-02 04:00:00,541
5862,2066,2023-09-02 05:00:00,637
5863,7935,2023-09-02 06:00:00,2084
5864,168,2023-09-02 07:00:00,4319
5865,8209,2023-09-02 08:00:00,1756
5866,7053,2023-09-02 09:00:00,3781
5867,1546,2023-09-02 10:00:00,1554
5868,1531,2023-09-02 11:00:00,1053
5869,3814,2023-09-02 12:00:00,4899
5870,1498,2023-09-02 13:00:00,1812
5871,543,2023-09-02 14:00:00,3740
5872,8919,2023-09-02 15:00:00,2256
5873,379,2023-09-02 16:00:00,2353
5874,4436,2023-09-02 17:00:00,1760
5875,4303,2023-09-02 18:00:00,347
5876,6283,2023-09-02 19:00:00,714
5877,9038,2023-09-02 20:00:00,2948
5878,3853,2023-09-02 21:00:00,2503
5879,4822,2023-09-02 22:00:00,350
5880,674,2023-09-02 23:00:00,794
5881,3521,2023-09-03 00:00:00,1300
5882,6347,2023-09-03 01:00:00,1075
5883,2058,2023-09-03 02:00:00,2385
5884,5196,2023-09-03 03:00:00,3234
5885,5866,2023-09-03 04:00:00,3045
5886,738,2023-09-03 05:00:00,1135
5887,6148,2023-09-03 06:00:00,4304
5888,9917,2023-09-03 07:00:00,864
5889,2654,2023-09-03 08:00:00,2101
5890,9254,2023-09-03 09:00:00,137
5891,9511,2023-09-03 10:00:00,4894
5892,7257,2023-09-03 11:00:00,3055
5893,9022,2023-09-03 12:00:00,2067
5894,6750,2023-09-03 13:00:00,1257
5895,5107,2023-09-03 14:00:00,2196
5896,2148,2023-09-03 15:00:00,231
5897,7427,2023-09-03 16:00:00,4276
5898,1303,2023-09-03 17:00:00,3200
5899,3076,2023-09-03 18:00:00,1620
5900,6734,2023-09-03 19:00:00,3155
5901,4806,2023-09-03 20:00:00,51
5902,1701,2023-09-03 21:00:00,3216
5903,7687,2023-09-03 22:00:00,4736
5904,1025,2023-09-03 23:00:00,3261
5905,8792,2023-09-04 00:00:00,921
5906,1442,2023-09-04 01:00:00,4360
5907,7348,2023-09-04 02:00:00,2323
5908,646,2023-09-04 03:00:00,3889
5909,7620,2023-09-04 04:00:00,4859
5910,1992,2023-09-04 05:00:00,2170
5911,5839,2023-09-04 06:00:00,3052
5912,3373,2023-09-04 07:00:00,4652
5913,4748,2023-09-04 08:00:00,3364
5914,1647,2023-09-04 09:00:00,2687
5915,3142,2023-09-04 10:00:00,4142
5916,7029,2023-09-04 11:00:00,670
5917,4320,2023-09-04 12:00:00,4249
5918,1755,2023-09-04 13:00:00,1634
5919,751,2023-09-04 14:00:00,4843
5920,843,2023-09-04 15:00:00,4830
5921,3415,2023-09-04 16:00:00,2173
5922,7959,2023-09-04 17:00:00,496
5923,3511,2023-09-04 18:00:00,3035
5924,2304,2023-09-04 19:00:00,2955
5925,1506,2023-09-04 20:00:00,3406
5926,1428,2023-09-04 21:00:00,3101
5927,3855,2023-09-04 22:00:00,3655
5928,4072,2023-09-04 23:00:00,2794
5929,2375,2023-09-05 00:00:00,3987
5930,5610,2023-09-05 01:00:00,3449
5931,3806,2023-09-05 02:00:00,4850
5932,3936,2023-09-05 03:00:00,4605
5933,1384,2023-09-05 04:00:00,4839
5934,3277,2023-09-05 05:00:00,4163
5935,280,2023-09-05 06:00:00,1228
5936,5175,2023-09-05 07:00:00,2170
5937,3979,2023-09-05 08:00:00,1267
5938,2271,2023-09-05 09:00:00,3884
5939,6862,2023-09-05 10:00:00,3694
5940,684,2023-09-05 11:00:00,1420
5941,602,2023-09-05 12:00:00,3050
5942,2044,2023-09-05 13:00:00,4226
5943,1533,2023-09-05 14:00:00,341
5944,961,2023-09-05 15:00:00,3731
5945,3078,2023-09-05 16:00:00,4878
5946,507,2023-09-05 17:00:00,3244
5947,9387,2023-09-05 18:00:00,3008
5948,9067,2023-09-05 19:00:00,1834
5949,2316,2023-09-05 20:00:00,1399
5950,2804,2023-09-05 21:00:00,362
5951,5300,2023-09-05 22:00:00,4747
5952,5150,2023-09-05 23:00:00,1460
5953,3191,2023-09-06 00:00:00,4891
5954,3789,2023-09-06 01:00:00,756
5955,734,2023-09-06 02:00:00,4881
5956,4556,2023-09-06 03:00:00,1200
5957,1662,2023-09-06 04:00:00,899
5958,4554,2023-09-06 05:00:00,1442
5959,4663,2023-09-06 06:00:00,2872
5960,4135,2023-09-06 07:00:00,2982
5961,970,2023-09-06 08:00:00,4107
5962,262,2023-09-06 09:00:00,462
5963,4280,2023-09-06 10:00:00,3526
5964,4616,2023-09-06 11:00:00,267
5965,3600,2023-09-06 12:00:00,2998
5966,3960,2023-09-06 13:00:00,1517
5967,386,2023-09-06 14:00:00,2185
5968,1035,2023-09-06 15:00:00,4207
5969,1540,2023-09-06 16:00:00,4073
5970,1807,2023-09-06 17:00:00,1591
5971,2057,2023-09-06 18:00:00,4963
5972,1601,2023-09-06 19:00:00,1567
5973,3688,2023-09-06 20:00:00,2010
5974,4791,2023-09-06 21:00:00,1844
5975,801,2023-09-06 22:00:00,3166
5976,2070,2023-09-06 23:00:00,1766
5977,7210,2023-09-07 00:00:00,2780
5978,1486,2023-09-07 01:00:00,4320
5979,4174,2023-09-07 02:00:00,4656
5980,6248,2023-09-07 03:00:00,845
5981,6123,2023-09-07 04:00:00,42
5982,4815,2023-09-07 05:00:00,4248
5983,8531,2023-09-07 06:00:00,78
5984,7967,2023-09-07 07:00:00,1699
5985,8466,2023-09-07 08:00:00,1649
5986,7052,2023-09-07 09:00:00,1960
5987,7848,2023-09-07 10:00:00,4888
5988,3962,2023-09-07 11:00:00,1545
5989,3757,2023-09-07 12:00:00,3262
5990,4529,2023-09-07 13:00:00,3217
5991,8065,2023-09-07 14:00:00,4081
5992,6754,2023-09-07 15:00:00,3177
5993,6009,2023-09-07 16:00:00,640
5994,1284,2023-09-07 17:00:00,3605
5995,4092,2023-09-07 18:00:00,4671
5996,2222,2023-09-07 19:00:00,735
5997,9940,2023-09-07 20:00:00,125
5998,7122,2023-09-07 21:00:00,2989
5999,3513,2023-09-07 22:00:00,748
6000,6416,2023-09-07 23:00:00,4420
6001,5769,2023-09-08 00:00:00,2158
6002,2643,2023-09-08 01:00:00,2563
6003,8070,2023-09-08 02:00:00,3172
6004,556,2023-09-08 03:00:00,716
6005,2255,2023-09-08 04:00:00,4249
6006,1141,2023-09-08 05:00:00,426
6007,6149,2023-09-08 06:00:00,1599
6008,7963,2023-09-08 07:00:00,3588
6009,5746,2023-09-08 08:00:00,2368
6010,1786,2023-09-08 09:00:00,3334
6011,7593,2023-09-08 10:00:00,3339
6012,6132,2023-09-08 11:00:00,535
6013,9306,2023-09-08 12:00:00,2164
6014,3100,2023-09-08 13:00:00,3445
6015,3616,2023-09-08 14:00:00,972
6016,1241,2023-09-08 15:00:00,1765
6017,8263,2023-09-08 16:00:00,4351
6018,7932,2023-09-08 17:00:00,2204
6019,2869,2023-09-08 18:00:00,3448
6020,1545,2023-09-08 19:00:00,1091
6021,5090,2023-09-08 20:00:00,1207
6022,2371,2023-09-08 21:00:00,519
6023,8101,2023-09-08 22:00:00,2262
6024,9372,2023-09-08 23:00:00,4389
6025,6358,2023-09-09 00:00:00,2569
6026,1107,2023-09-09 01:00:00,1516
6027,4709,2023-09-09 02:00:00,2493
6028,7178,2023-09-09 03:00:00,840
6029,5968,2023-09-09 04:00:00,1019
6030,281,2023-09-09 05:00:00,593
6031,9908,2023-09-09 06:00:00,4049
6032,9306,2023-09-09 07:00:00,4055
6033,4405,2023-09-09 08:00:00,1718
6034,3022,2023-09-09 09:00:00,3062
6035,3071,2023-09-09 10:00:00,3276
6036,9721,2023-09-09 11:00:00,2207
6037,1131,2023-09-09 12:00:00,1798
6038,6299,2023-09-09 13:00:00,68
6039,8024,2023-09-09 14:00:00,1514
6040,7617,2023-09-09 15:00:00,1193
6041,6740,2023-09-09 16:00:00,1370
6042,7244,2023-09-09 17:00:00,938
6043,6085,2023-09-09 18:00:00,370
6044,7505,2023-09-09 19:00:00,1946
6045,1930,2023-09-09 20:00:00,1937
6046,7128,2023-09-09 21:00:00,4393
6047,8885,2023-09-09 22:00:00,4680
6048,714,2023-09-09 23:00:00,1329
6049,4726,2023-09-10 00:00:00,4269
6050,6545,2023-09-10 01:00:00,4540
6051,9922,2023-09-10 02:00:00,3979
6052,1828,2023-09-10 03:00:00,2369
6053,9714,2023-09-10 04:00:00,2981
6054,7784,2023-09-10 05:00:00,4786
6055,6318,2023-09-10 06:00:00,4124
6056,8493,2023-09-10 07:00:00,1521
6057,4093,2023-09-10 08:00:00,2843
6058,6247,2023-09-10 09:00:00,87
6059,7332,2023-09-10 10:00:00,1351
6060,1029,2023-09-10 11:00:00,4417
6061,3919,2023-09-10 12:00:00,2340
6062,5721,2023-09-10 13:00:00,2627
6063,1711,2023-09-10 14:00:00,783
6064,7329,2023-09-10 15:00:00,4632
6065,4193,2023-09-10 16:00:00,497
6066,6822,2023-09-10 17:00:00,4633
6067,9352,2023-09-10 18:00:00,2809
6068,388,2023-09-10 19:00:00,4161
6069,1904,2023-09-10 20:00:00,1043
6070,4260,2023-09-10 21:00:00,1912
6071,9631,2023-09-10 22:00:00,4562
6072,4777,2023-09-10 23:00:00,4758
6073,1002,2023-09-11 00:00:00,2446
6074,1160,2023-09-11 01:00:00,4762
6075,4254,2023-09-11 02:00:00,4131
6076,6542,2023-09-11 03:00:00,1551
6077,9005,2023-09-11 04:00:00,4719
6078,9582,2023-09-11 05:00:00,1421
6079,5422,2023-09-11 06:00:00,674
6080,2397,2023-09-11 07:00:00,794
6081,1348,2023-09-11 08:00:00,3715
6082,1538,2023-09-11 09:00:00,3843
6083,1487,2023-09-11 10:00:00,3275
6084,1783,2023-09-11 11:00:00,4089
6085,2549,2023-09-11 12:00:00,629
6086,1751,2023-09-11 13:00:00,404
6087,6886,2023-09-11 14:00:00,737
6088,5874,2023-09-11 15:00:00,3178
6089,2236,2023-09-11 16:00:00,211
6090,6273,2023-09-11 17:00:00,3295
6091,3565,2023-09-11 18:00:00,2090
6092,6241,2023-09-11 19:00:00,2763
6093,5015,2023-09-11 20:00:00,1662
6094,2225,2023-09-11 21:00:00,3592
6095,7152,2023-09-11 22:00:00,4038
6096,4725,2023-09-11 23:00:00,4964
6097,970,2023-09-12 00:00:00,178
6098,8128,2023-09-12 01:00:00,3405
6099,8465,2023-09-12 02:00:00,2029
6100,6543,2023-09-12 03:00:00,4748
6101,9779,2023-09-12 04:00:00,2742
6102,2825,2023-09-12 05:00:00,3892
6103,3519,2023-09-12 06:00:00,4018
6104,4021,2023-09-12 07:00:00,1249
6105,4957,2023-09-12 08:00:00,3869
6106,7978,2023-09-12 09:00:00,3244
6107,8821,2023-09-12 10:00:00,1468
6108,4346,2023-09-12 11:00:00,1024
6109,4608,2023-09-12 12:00:00,1798
6110,345,2023-09-12 13:00:00,231
6111,4643,2023-09-12 14:00:00,3380
6112,8748,2023-09-12 15:00:00,197
6113,5083,2023-09-12 16:00:00,3762
6114,4011,2023-09-12 17:00:00,4289
6115,2920,2023-09-12 18:00:00,4870
6116,460,2023-09-12 19:00:00,642
6117,5227,2023-09-12 20:00:00,663
6118,2789,2023-09-12 21:00:00,50
6119,2812,2023-09-12 22:00:00,23
6120,3116,2023-09-12 23:00:00,37
6121,8102,2023-09-13 00:00:00,1381
6122,5545,2023-09-13 01:00:00,4347
6123,8252,2023-09-13 02:00:00,1845
6124,9987,2023-09-13 03:00:00,67
6125,4445,2023-09-13 04:00:00,3181
6126,6542,2023-09-13 05:00:00,2067
6127,1965,2023-09-13 06:00:00,308
6128,4770,2023-09-13 07:00:00,189
6129,9686,2023-09-13 08:00:00,2963
6130,2597,2023-09-13 09:00:00,4214
6131,4234,2023-09-13 10:00:00,4798
6132,2666,2023-09-13 11:00:00,4812
6133,7281,2023-09-13 12:00:00,2210
6134,2457,2023-09-13 13:00:00,325
6135,2413,2023-09-13 14:00:00,3846
6136,7863,2023-09-13 15:00:00,594
6137,5392,2023-09-13 16:00:00,1189
6138,8024,2023-09-13 17:00:00,3766
6139,4341,2023-09-13 18:00:00,20
6140,9996,2023-09-13 19:00:00,4485
6141,7267,2023-09-13 20:00:00,261
6142,6715,2023-09-13 21:00:00,3858
6143,9289,2023-09-13 22:00:00,3030
6144,6768,2023-09-13 23:00:00,2557
6145,7456,2023-09-14 00:00:00,4880
6146,7097,2023-09-14 01:00:00,2189
6147,8403,2023-09-14 02:00:00,2661
6148,534,2023-09-14 03:00:00,4113
6149,9133,2023-09-14 04:00:00,3064
6150,9458,2023-09-14 05:00:00,1855
6151,12,2023-09-14 06:00:00,1904
6152,517,2023-09-14 07:00:00,352
6153,1725,2023-09-14 08:00:00,3937
6154,2184,2023-09-14 09:00:00,3782
6155,4542,2023-09-14 10:00:00,4201
6156,7606,2023-09-14 11:00:00,796
6157,8365,2023-09-14 12:00:00,1515
6158,6656,2023-09-14 13:00:00,389
6159,1676,2023-09-14 14:00:00,600
6160,8196,2023-09-14 15:00:00,1661
6161,1611,2023-09-14 16:00:00,1582
6162,2794,2023-09-14 17:00:00,4507
6163,6248,2023-09-14 18:00:00,2073
6164,5769,2023-09-14 19:00:00,1864
6165,4378,2023-09-14 20:00:00,457
6166,1501,2023-09-14 21:00:00,3208
6167,4331,2023-09-14 22:00:00,2010
6168,1726,2023-09-14 23:00:00,3767
6169,3929,2023-09-15 00:00:00,3082
6170,5342,2023-09-15 01:00:00,3987
6171,456,2023-09-15 02:00:00,3401
6172,1383,2023-09-15 03:00:00,4678
6173,5725,2023-09-15 04:00:00,1686
6174,558,2023-09-15 05:00:00,4635
6175,6115,2023-09-15 06:00:00,3519
6176,3991,2023-09-15 07:00:00,2481
6177,1169,2023-09-15 08:00:00,845
6178,1368,2023-09-15 09:00:00,911
6179,9792,2023-09-15 10:00:00,3438
6180,8349,2023-09-15 11:00:00,3450
6181,4990,2023-09-15 12:00:00,336
6182,4958,2023-09-15 13:00:00,1803
6183,7296,2023-09-15 14:00:00,1041
6184,9240,2023-09-15 15:00:00,4314
6185,931,2023-09-15 16:00:00,1119
6186,7343,2023-09-15 17:00:00,3973
6187,9317,2023-09-15 18:00:00,2487
6188,1282,2023-09-15 19:00:00,4985
6189,9321,2023-09-15 20:00:00,3697
6190,4816,2023-09-15 21:00:00,3537
6191,1177,2023-09-15 22:00:00,2470
6192,506,2023-09-15 23:00:00,1727
6193,6224,2023-09-16 00:00:00,2436
6194,8417,2023-09-16 01:00:00,2727
6195,3839,2023-09-16 02:00:00,2581
6196,4053,2023-09-16 03:00:00,49
6197,8372,2023-09-16 04:00:00,454
6198,9521,2023-09-16 05:00:00,1215
6199,742,2023-09-16 06:00:00,3341
6200,4410,2023-09-16 07:00:00,66
6201,5454,2023-09-16 08:00:00,318
6202,8500,2023-09-16 09:00:00,1566
6203,6184,2023-09-16 10:00:00,3561
6204,9459,2023-09-16 11:00:00,1469
6205,1269,2023-09-16 12:00:00,4502
6206,7990,2023-09-16 13:00:00,3574
6207,8050,2023-09-16 14:00:00,2780
6208,3681,2023-09-16 15:00:00,2523
6209,7313,2023-09-16 16:00:00,4277
6210,4048,2023-09-16 17:00:00,3398
6211,9246,2023-09-16 18:00:00,2818
6212,1644,2023-09-16 19:00:00,1458
6213,7596,2023-09-16 20:00:00,4731
6214,5502,2023-09-16 21:00:00,358
6215,2664,2023-09-16 22:00:00,3315
6216,9855,2023-09-16 23:00:00,1983
6217,6342,2023-09-17 00:00:00,2943
6218,3415,2023-09-17 01:00:00,2428
6219,33,2023-09-17 02:00:00,2853
6220,6478,2023-09-17 03:00:00,1949
6221,2282,2023-09-17 04:00:00,2520
6222,8722,2023-09-17 05:00:00,2092
6223,4983,2023-09-17 06:00:00,1127
6224,4915,2023-09-17 07:00:00,2315
6225,6888,2023-09-17 08:00:00,1565
6226,1290,2023-09-17 09:00:00,2244
6227,5101,2023-09-17 10:00:00,185
6228,1319,2023-09-17 11:00:00,3439
6229,1464,2023-09-17 12:00:00,145
6230,1585,2023-09-17 13:00:00,3460
6231,570,2023-09-17 14:00:00,901
6232,8038,2023-09-17 15:00:00,4185
6233,8343,2023-09-17 16:00:00,542
6234,5767,2023-09-17 17:00:00,1443
6235,7469,2023-09-17 18:00:00,2739
6236,4974,2023-09-17 19:00:00,1429
6237,345,2023-09-17 20:00:00,3149
6238,7479,2023-09-17 21:00:00,3565
6239,1660,2023-09-17 22:00:00,3001
6240,7885,2023-09-17 23:00:00,3170
6241,934,2023-09-18 00:00:00,1114
6242,4717,2023-09-18 01:00:00,1159
6243,4246,2023-09-18 02:00:00,4046
6244,5610,2023-09-18 03:00:00,3276
6245,6275,2023-09-18 04:00:00,34
6246,6747,2023-09-18 05:00:00,1558
6247,9701,2023-09-18 06:00:00,4815
6248,3576,2023-09-18 07:00:00,4886
6249,2552,2023-09-18 08:00:00,1730
6250,8187,2023-09-18 09:00:00,2644
6251,5666,2023-09-18 10:00:00,1480
6252,7179,2023-09-18 11:00:00,1836
6253,8166,2023-09-18 12:00:00,2258
6254,5381,2023-09-18 13:00:00,3657
6255,1012,2023-09-18 14:00:00,4271
6256,4167,2023-09-18 15:00:00,3229
6257,7332,2023-09-18 16:00:00,1719
6258,5915,2023-09-18 17:00:00,2996
6259,861,2023-09-18 18:00:00,334
6260,9627,2023-09-18 19:00:00,1728
6261,1440,2023-09-18 20:00:00,3488
6262,3417,2023-09-18 21:00:00,4883
6263,3954,2023-09-18 22:00:00,3773
6264,6761,2023-09-18 23:00:00,2478
6265,9654,2023-09-19 00:00:00,155
6266,6904,2023-09-19 01:00:00,4732
6267,6616,2023-09-19 02:00:00,833
6268,162,2023-09-19 03:00:00,2971
6269,8831,2023-09-19 04:00:00,2028
6270,1058,2023-09-19 05:00:00,2093
6271,1454,2023-09-19 06:00:00,785
6272,4827,2023-09-19 07:00:00,3814
6273,6898,2023-09-19 08:00:00,4583
6274,2785,2023-09-19 09:00:00,2789
6275,6311,2023-09-19 10:00:00,3693
6276,3368,2023-09-19 11:00:00,2972
6277,4268,2023-09-19 12:00:00,4142
6278,6967,2023-09-19 13:00:00,217
6279,7385,2023-09-19 14:00:00,1017
6280,4295,2023-09-19 15:00:00,4052
6281,2098,2023-09-19 16:00:00,1366
6282,9658,2023-09-19 17:00:00,1739
6283,4426,2023-09-19 18:00:00,3979
6284,7498,2023-09-19 19:00:00,460
6285,4390,2023-09-19 20:00:00,1993
6286,2328,2023-09-19 21:00:00,411
6287,4460,2023-09-19 22:00:00,1690
6288,4042,2023-09-19 23:00:00,1375
6289,2619,2023-09-20 00:00:00,4116
6290,1755,2023-09-20 01:00:00,2275
6291,7660,2023-09-20 02:00:00,4129
6292,8129,2023-09-20 03:00:00,2046
6293,7090,2023-09-20 04:00:00,4359
6294,5760,2023-09-20 05:00:00,3750
6295,698,2023-09-20 06:00:00,1318
6296,3958,2023-09-20 07:00:00,1632
6297,7910,2023-09-20 08:00:00,127
6298,8705,2023-09-20 09:00:00,1373
6299,809,2023-09-20 10:00:00,1666
6300,6556,2023-09-20 11:00:00,4240
6301,1039,2023-09-20 12:00:00,1136
6302,8736,2023-09-20 13:00:00,431
6303,6233,2023-09-20 14:00:00,3040
6304,5067,2023-09-20 15:00:00,256
6305,4842,2023-09-20 16:00:00,2722
6306,6283,2023-09-20 17:00:00,228
6307,8902,2023-09-20 18:00:00,4125
6308,1314,2023-09-20 19:00:00,3268
6309,4402,2023-09-20 20:00:00,2833
6310,6670,2023-09-20 21:00:00,2357
6311,7346,2023-09-20 22:00:00,1850
6312,6997,2023-09-20 23:00:00,1971
6313,9965,2023-09-21 00:00:00,2147
6314,9632,2023-09-21 01:00:00,3821
6315,6734,2023-09-21 02:00:00,2473
6316,3316,2023-09-21 03:00:00,3191
6317,8601,2023-09-21 04:00:00,2090
6318,4815,2023-09-21 05:00:00,2776
6319,4723,2023-09-21 06:00:00,1433
6320,5244,2023-09-21 07:00:00,266
6321,4334,2023-09-21 08:00:00,4880
6322,2454,2023-09-21 09:00:00,2553
6323,9775,2023-09-21 10:00:00,3582
6324,9414,2023-09-21 11:00:00,806
6325,563,2023-09-21 12:00:00,2463
6326,8055,2023-09-21 13:00:00,361
6327,4183,2023-09-21 14:00:00,4037
6328,9948,2023-09-21 15:00:00,4822
6329,8105,2023-09-21 16:00:00,1202
6330,7501,2023-09-21 17:00:00,1066
6331,8937,2023-09-21 18:00:00,1040
6332,8562,2023-09-21 19:00:00,3331
6333,5860,2023-09-21 20:00:00,2262
6334,2092,2023-09-21 21:00:00,730
6335,1321,2023-09-21 22:00:00,3080
6336,5887,2023-09-21 23:00:00,1181
6337,8658,2023-09-22 00:00:00,2577
6338,473,2023-09-22 01:00:00,4951
6339,9489,2023-09-22 02:00:00,746
6340,7133,2023-09-22 03:00:00,4399
6341,236,2023-09-22 04:00:00,1536
6342,5166,2023-09-22 05:00:00,4554
6343,7901,2023-09-22 06:00:00,3717
6344,1679,2023-09-22 07:00:00,4872
6345,4329,2023-09-22 08:00:00,2284
6346,6561,2023-09-22 09:00:00,3000
6347,6065,2023-09-22 10:00:00,3361
6348,266,2023-09-22 11:00:00,4070
6349,6334,2023-09-22 12:00:00,4792
6350,2405,2023-09-22 13:00:00,2949
6351,8331,2023-09-22 14:00:00,1662
6352,9558,2023-09-22 15:00:00,1803
6353,1953,2023-09-22 16:00:00,1894
6354,8265,2023-09-22 17:00:00,872
6355,163,2023-09-22 18:00:00,3120
6356,7974,2023-09-22 19:00:00,1764
6357,223,2023-09-22 20:00:00,2060
6358,6094,2023-09-22 21:00:00,729
6359,185,2023-09-22 22:00:00,2668
6360,95,2023-09-22 23:00:00,89
6361,3873,2023-09-23 00:00:00,4820
6362,684,2023-09-23 01:00:00,65
6363,976,2023-09-23 02:00:00,3154
6364,7347,2023-09-23 03:00:00,1674
6365,8050,2023-09-23 04:00:00,936
6366,7469,2023-09-23 05:00:00,2564
6367,61,2023-09-23 06:00:00,1070
6368,6216,2023-09-23 07:00:00,1234
6369,1461,2023-09-23 08:00:00,1834
6370,8674,2023-09-23 09:00:00,3319
6371,4079,2023-09-23 10:00:00,4983
6372,5326,2023-09-23 11:00:00,4339
6373,6002,2023-09-23 12:00:00,3386
6374,5652,2023-09-23 13:00:00,1101
6375,3652,2023-09-23 14:00:00,832
6376,7746,2023-09-23 15:00:00,4836
6377,8009,2023-09-23 16:00:00,944
6378,9367,2023-09-23 17:00:00,4611
6379,6551,2023-09-23 18:00:00,3189
6380,3807,2023-09-23 19:00:00,2125
6381,8682,2023-09-23 20:00:00,1390
6382,897,2023-09-23 21:00:00,548
